model,idiom,language,cluster
LaBSE,শালুক চিনেছে গোপালঠাকুর,Bengali,11
LaBSE,শাস্ত্রে আছে,Bengali,23
LaBSE,শাস্ত্রে নেই,Bengali,35
LaBSE,শিং দেখানো,Bengali,22
LaBSE,শিং ভেঙে বাছুরের দলে,Bengali,19
LaBSE,শিকড় গাড়া,Bengali,43
LaBSE,শিকড়ের টান,Bengali,22
LaBSE,শিকলকাটা টিয়ে,Bengali,43
LaBSE,শিকে ছেঁড়া,Bengali,22
LaBSE,শিকেয় ওঠা,Bengali,17
LaBSE,শিকেয় তুলে রাখা,Bengali,17
LaBSE,শিখণ্ডী,Bengali,26
LaBSE,শিখণ্ডী খাড়া,Bengali,43
LaBSE,শিঙে ফোঁকা,Bengali,22
LaBSE,শিব গড়তে বানর গড়া,Bengali,21
LaBSE,শিবনেত্র,Bengali,30
LaBSE,শিবরাত্রির সলতে,Bengali,21
LaBSE,শিবহীন যজ্ঞ,Bengali,21
LaBSE,শিবের অসাধ্য,Bengali,21
LaBSE,শিবের কন্যা শিবকে দান,Bengali,21
LaBSE,শিবের তাণ্ডব নৃত্য,Bengali,21
LaBSE,শিমুল গাছে গা ঘষা,Bengali,8
LaBSE,শিমুলফুল,Bengali,0
LaBSE,শিয়রে সমান,Bengali,44
LaBSE,শিয়াল,Bengali,19
LaBSE,শিয়ালপণ্ডিত,Bengali,19
LaBSE,শিয়ালের ডাক,Bengali,19
LaBSE,শিয়ালের যুক্তি,Bengali,19
LaBSE,শিরদাঁড়া খাড়া রাখা,Bengali,22
LaBSE,শিরদাঁড়াতে ঠাণ্ডাস্রোত বয়ে যাওয়া,Bengali,47
LaBSE,শিরঃপীড়া,Bengali,37
LaBSE,শিরায়-শিরায়,Bengali,23
LaBSE,শিরে বজ্রাঘাত,Bengali,16
LaBSE,শিরে সংক্রান্তি,Bengali,37
LaBSE,শিরে সর্পাঘাত,Bengali,14
LaBSE,শিরোধার্য,Bengali,0
LaBSE,শিরোধার্য্য,Bengali,37
LaBSE,শিশ্নোদরপরায়ণ,Bengali,0
LaBSE,শীতের কম্বল,Bengali,43
LaBSE,শুঁড়ির কান নেই,Bengali,35
LaBSE,শুঁড়ির সাক্ষী মাতাল,Bengali,46
LaBSE,শুকনো কথায় চিঁড়ে ভেজে না,Bengali,35
LaBSE,শুকনো কাঠে ব্রহ্মশাপ,Bengali,8
LaBSE,শুনশান,Bengali,26
LaBSE,শুভঙ্করের ফাঁক,Bengali,43
LaBSE,শুভংকরের ফাঁকি,Bengali,34
LaBSE,শুভরাত্রি,Bengali,28
LaBSE,শুম্ভ-নিশুম্ভের লড়াই,Bengali,34
LaBSE,শুয়ে শুয়ে লেজ নাড়া,Bengali,8
LaBSE,শুয়োরের গোঁ,Bengali,43
LaBSE,শূন্য থেকে মহাশূন্যে লাফ,Bengali,8
LaBSE,শূন্যে প্রাসাদ গড়া,Bengali,8
LaBSE,শূন্যপাণি,Bengali,18
LaBSE,শূন্য ভট্টাচার্য,Bengali,18
LaBSE,শূলে চড়ানো,Bengali,17
LaBSE,শেওড়াগাছের পেত্নী,Bengali,43
LaBSE,শেওড়াতলার চক্রবর্তী,Bengali,45
LaBSE,শেয়াল কাঁটা,Bengali,43
LaBSE,শেয়ানা পাগল,Bengali,16
LaBSE,শেষ কথা,Bengali,32
LaBSE,শেষদশা,Bengali,32
LaBSE,শেষ মুহূর্ত,Bengali,32
LaBSE,শেষমেষ,Bengali,32
LaBSE,শেষরক্ষা,Bengali,32
LaBSE,শেষাশেষি,Bengali,32
LaBSE,শেষের ঘণ্টা,Bengali,32
LaBSE,শোধবোধ,Bengali,37
LaBSE,শোনা কথা,Bengali,20
LaBSE,শোয়া-বসা,Bengali,26
LaBSE,শ্মশানপুরী,Bengali,30
LaBSE,শ্মশান বৈরাগ্য,Bengali,13
LaBSE,শ্মশানের শান্তি,Bengali,13
LaBSE,শ্যাম রাখি কি কুল রাখি,Bengali,11
LaBSE,শ্যামের খুঁটি,Bengali,43
LaBSE,শ্যেনদৃষ্টি,Bengali,10
LaBSE,শ্বশুরবাড়ী,Bengali,41
LaBSE,শ্বশুরবাড়ি,Bengali,41
LaBSE,শ্বেতচামর আর কোষ্টাপাট,Bengali,12
LaBSE,শ্বেতহস্তী পোষা,Bengali,19
LaBSE,শ্রাদ্ধ,Bengali,0
LaBSE,শ্রাদ্ধ করা,Bengali,17
LaBSE,শ্রাদ্ধ গড়ানো,Bengali,17
LaBSE,শ্রাদ্ধের চাল চড়ানো,Bengali,22
LaBSE,শ্রী,Bengali,26
LaBSE,শ্রীকণ্ঠ,Bengali,26
LaBSE,শ্রীকান্ত,Bengali,26
LaBSE,শ্রীখণ্ড,Bengali,26
LaBSE,শ্রীখণ্ডী,Bengali,30
LaBSE,শ্রীঘর,Bengali,26
LaBSE,শ্রীচরণকমল,Bengali,45
LaBSE,শ্রীপঞ্চমী,Bengali,30
LaBSE,ষট্কর্ণ,Bengali,26
LaBSE,ষট্কর্ণে মন্ত্রভেদ,Bengali,34
LaBSE,ষড়যন্ত্র,Bengali,37
LaBSE,ষড়রিপু,Bengali,14
LaBSE,ষণ্ডামার্কা,Bengali,31
LaBSE,ষত্ব-ণত্ব জ্ঞান,Bengali,37
LaBSE,ষষ্টীর দাস,Bengali,30
LaBSE,ষাঁড়,Bengali,19
LaBSE,ষাঁড়াষাঁড়ি বান,Bengali,19
LaBSE,ষাঁড়ে ষাঁড়ে যুদ্ধ,Bengali,19
LaBSE,ষাঁড়ের গোঁ,Bengali,19
LaBSE,ষাঁড়ের গোবর,Bengali,19
LaBSE,ষাঁড়ের ডালনা,Bengali,19
LaBSE,ষাঁড়ের বুদ্ধি,Bengali,19
LaBSE,ষাটের কোলে,Bengali,8
LaBSE,ষষ্ঠীর বাছা ষষ্টীদাস,Bengali,43
LaBSE,ষেটের বাছা ষষ্টীদাস,Bengali,43
LaBSE,ষোড়শোপচার,Bengali,37
LaBSE,ষোল-আনা,Bengali,26
LaBSE,ষোল আনা উসুল,Bengali,21
LaBSE,ষোল আনা বাজিয়ে নেওয়া,Bengali,22
LaBSE,ষোল আনা ভূঁয়া,Bengali,43
LaBSE,ষোলো আনা মালিক,Bengali,46
LaBSE,ষোলকড়াই কানা,Bengali,43
LaBSE,ষোলকলা,Bengali,31
LaBSE,ষোলকলা পূর্ণ,Bengali,49
LaBSE,সংসারক্ষেত্র,Bengali,26
LaBSE,সংসার চালানো,Bengali,41
LaBSE,সংসারধর্ম,Bengali,37
LaBSE,সংসার পাতা,Bengali,41
LaBSE,সংসারবন্ধন,Bengali,41
LaBSE,সংসার বৈরাগ্য,Bengali,41
LaBSE,সংসারী,Bengali,0
LaBSE,সই সাঙ্গাতি,Bengali,43
LaBSE,সওয়াল-জবাব,Bengali,26
LaBSE,সকল গুণের গুণমণি,Bengali,49
LaBSE,সকাল সকাল,Bengali,36
LaBSE,সক্কলে,Bengali,23
LaBSE,সক্কালবেলা,Bengali,31
LaBSE,সটে-পটে,Bengali,23
LaBSE,সঙ্গদোষ,Bengali,37
LaBSE,সঙ্গে সঙ্গে,Bengali,7
LaBSE,সচরাচর,Bengali,7
LaBSE,সড় করা,Bengali,17
LaBSE,সড়গড়,Bengali,1
LaBSE,সড়সড়,Bengali,0
LaBSE,সৎসাহস,Bengali,37
LaBSE,সতীলক্ষ্মী,Bengali,30
LaBSE,সতীসাবিত্রী,Bengali,30
LaBSE,সত্যবাদী যুধিষ্টির,Bengali,13
LaBSE,সত্য সত্য সত্য,Bengali,7
LaBSE,সদর অন্দর,Bengali,26
LaBSE,সদানন্দ,Bengali,37
LaBSE,সদাশিব,Bengali,0
LaBSE,সদ্য-সদ্য,Bengali,7
LaBSE,সনির্বন্ধ,Bengali,0
LaBSE,সন্দংশযন্ত্রণা,Bengali,37
LaBSE,সন্দেশের খোসা ফেলে খাওয়া,Bengali,22
LaBSE,জীবনসন্ধ্যা,Bengali,37
LaBSE,সন্ধ্যাপ্রদীপ,Bengali,26
LaBSE,সন্নিপাতের তৃষ্ণা,Bengali,16
LaBSE,সপাসপ,Bengali,1
LaBSE,সপিণ্ডীকরণ,Bengali,37
LaBSE,সপ্তকাণ্ড রামায়ণ,Bengali,21
LaBSE,সপ্তমে চড়া,Bengali,6
LaBSE,সফরীর ফরফরানি,Bengali,34
LaBSE,সফট ড্রিংক,Bengali,33
LaBSE,সব কাজের কেষ্টা,Bengali,49
LaBSE,সবজান্তা,Bengali,7
LaBSE,সব ব্যঞ্জনের হলুদ গুঁড়ো,Bengali,49
LaBSE,সব শিয়ালের এক রা,Bengali,49
LaBSE,সবসুদ্ধ,Bengali,0
LaBSE,সব হাটের হেঁটো,Bengali,49
LaBSE,সবান্ধবে,Bengali,49
LaBSE,সবুজবাতি,Bengali,27
LaBSE,সবুরে মেওয়া ফলে,Bengali,16
LaBSE,সবে ধন নীলমণি,Bengali,49
LaBSE,সব ধন নীলমণি,Bengali,49
LaBSE,সবেমাত্র,Bengali,7
LaBSE,সব্যসাচী,Bengali,26
LaBSE,সব্বাই,Bengali,7
LaBSE,সভ্যতাভিমানী,Bengali,30
LaBSE,সময় নাই অসময় নাই,Bengali,35
LaBSE,সময়ে সময়ে,Bengali,7
LaBSE,সময়ের একফোঁড় অসময়ের দশফোঁড়,Bengali,36
LaBSE,সমুদ্রে ঝাঁপ দেওয়া,Bengali,47
LaBSE,সমুদ্রে পাদ্য অর্ঘ্য,Bengali,47
LaBSE,সমুদ্রের ঢেউ গোনা,Bengali,47
LaBSE,সরগরম,Bengali,0
LaBSE,সরেজমিন,Bengali,23
LaBSE,সরফরাজি,Bengali,37
LaBSE,সরস্বতীর বরপুত্র,Bengali,46
LaBSE,সরষের মধ্যে ভূত,Bengali,21
LaBSE,সরানো,Bengali,17
LaBSE,সরাসরি,Bengali,7
LaBSE,সরেজমিন তদন্ত,Bengali,13
LaBSE,সরে পড়া,Bengali,17
LaBSE,সরে যাওয়া,Bengali,17
LaBSE,সর্দারি,Bengali,30
LaBSE,সর্পে রজ্জুভ্রম,Bengali,16
LaBSE,সর্বংসহা ধরিত্রী,Bengali,30
LaBSE,সর্বঘটের কাঁঠালীকলা,Bengali,43
LaBSE,সর্বদেবময় অতিথি,Bengali,46
LaBSE,সর্বভূত,Bengali,0
LaBSE,সর্বাত্যন্তং মঘর্হিতম্,Bengali,21
LaBSE,সর্বেসর্বা,Bengali,49
LaBSE,সর্ষে ফুল দেখা,Bengali,8
LaBSE,সর্ষের মধ্যে ভূত,Bengali,21
LaBSE,সলতে পাকানো,Bengali,17
LaBSE,সলাপরামর্শ,Bengali,37
LaBSE,শলাপরামর্শ,Bengali,14
LaBSE,সলিলসমাধি,Bengali,43
LaBSE,সশরীরে,Bengali,23
LaBSE,সসেমিরা,Bengali,26
LaBSE,সস্তায় কিস্তিমাত,Bengali,13
LaBSE,সস্তার তিন অবস্থা,Bengali,13
LaBSE,সহজসরল,Bengali,0
LaBSE,সহস্রধারা,Bengali,36
LaBSE,সহি সালামত,Bengali,28
LaBSE,সাঁই সাঁই করে দৌড়,Bengali,15
LaBSE,সাঁকো নাড়ানো,Bengali,22
LaBSE,সাঁঝবাতি,Bengali,1
LaBSE,সাঁড়াশী আক্রমণ,Bengali,13
LaBSE,সাঁতার জল,Bengali,47
LaBSE,সাক্ষাৎ,Bengali,26
LaBSE,সাক্ষীগোপাল,Bengali,30
LaBSE,সাগর,Bengali,26
LaBSE,সাগরসেঁচা মাণিক,Bengali,43
LaBSE,সাঙাত,Bengali,0
LaBSE,সাঙ্গোপাঙ্গ,Bengali,1
LaBSE,সাঙ্গপাঙ্গ,Bengali,1
LaBSE,সাজগোছ,Bengali,17
LaBSE,সাজসরঞ্জাম,Bengali,26
LaBSE,সাজানো কথা,Bengali,20
LaBSE,সাজের লাঠি,Bengali,43
LaBSE,সাজো সাজো রব,Bengali,15
LaBSE,সাড়াশব্দ,Bengali,26
LaBSE,সাড়ে চুয়াত্তোর,Bengali,26
LaBSE,সাড়ে বত্রিশ ভাজা,Bengali,22
LaBSE,সাড়ে সাতি,Bengali,26
LaBSE,সাত কথা শোনানো,Bengali,20
LaBSE,সাত কথার এক কথা,Bengali,20
LaBSE,সাতকাণ্ড রামায়ণ,Bengali,21
LaBSE,সাতকাহন,Bengali,26
LaBSE,সাতখান করে লাগানো,Bengali,22
LaBSE,সাতখুন মাপ,Bengali,43
LaBSE,সাতগেঁয়ের কাছে মামদোবাজী,Bengali,48
LaBSE,সাতঘাটের কড়ি,Bengali,43
LaBSE,সাতঘাটের কানা কড়ি,Bengali,43
LaBSE,সাতঘাটে ঘটি ডোবানো,Bengali,48
LaBSE,সাতঘাটের জল এক করা,Bengali,47
LaBSE,সাত চড়ে মশা মারা,Bengali,19
LaBSE,সাত চড়ে রা কাড়ে না,Bengali,35
LaBSE,সাতজন্মে,Bengali,23
LaBSE,সাত তাড়াতাড়ি,Bengali,36
LaBSE,সাত নকলে আসল খাস্তা,Bengali,11
LaBSE,সাতনরি,Bengali,26
LaBSE,সাতপাঁচ,Bengali,1
LaBSE,সাতপুরুষ,Bengali,26
LaBSE,সাতবার খেয়ে একাদশী,Bengali,36
LaBSE,সাত রাজার ধন মাণিক,Bengali,21
LaBSE,সাত সকাল,Bengali,36
LaBSE,সাত সতীনের ঘর,Bengali,41
LaBSE,সাত সমুদ্র তের নদী পার,Bengali,47
LaBSE,সাত-সতেরো,Bengali,7
LaBSE,সাতহাটের কানাকড়ি,Bengali,43
LaBSE,সাতে-পাঁচে নেই,Bengali,35
LaBSE,সাতেও না পাঁচেও না,Bengali,35
LaBSE,সাতেও হ্যাঁ পাঁচেও হ্যাঁ,Bengali,7
LaBSE,"সাদাকে কালো, কালোকে সাদা করা",Bengali,12
LaBSE,"সাদাকে সাদা, কালোকে কালো বলা",Bengali,11
LaBSE,সাদা চামড়া,Bengali,46
LaBSE,সাদা মন,Bengali,38
LaBSE,সাদামাঠা,Bengali,0
LaBSE,সাদাসাপটা,Bengali,26
LaBSE,সাদাসিধা,Bengali,0
LaBSE,সাদা হাতী পোষা,Bengali,19
LaBSE,সাধ করে শাল নেওয়া,Bengali,22
LaBSE,সাধাসাধি,Bengali,37
LaBSE,সাধুসঙ্গ,Bengali,30
LaBSE,সাধু সাবধান,Bengali,28
LaBSE,সাধে কি বাবা বলে,Bengali,11
LaBSE,সাধ্যসাধনা,Bengali,37
LaBSE,সানকির ওপর বজ্রাঘাত,Bengali,48
LaBSE,সানাইয়ের পোঁ,Bengali,43
LaBSE,সাপও মরে লাঠিও না ভাঙে,Bengali,35
LaBSE,সাপকে পোষ মানানো,Bengali,19
LaBSE,সাপখোপ,Bengali,1
LaBSE,সাপুড়ের সাপে ভয়,Bengali,19
LaBSE,সাপে-নেউলে সম্পর্ক,Bengali,19
LaBSE,সাপের গালে চুমু ব্যাঙের গালে চুমু,Bengali,19
LaBSE,সাপের পাঁচ-পা,Bengali,19
LaBSE,সাপের পাঁচ পা দেখা,Bengali,19
LaBSE,সাপের লেজে পা দেওয়া,Bengali,19
LaBSE,সাপের হাঁচি,Bengali,19
LaBSE,সাপের হাঁচি বেদেয় চেনে,Bengali,19
LaBSE,সাপের হাঁড়ি,Bengali,19
LaBSE,সাফ-সাফ কথা,Bengali,20
LaBSE,সাফাই গাওয়া,Bengali,43
LaBSE,সাবড়ে দেওয়া,Bengali,17
LaBSE,সাবধানের মার নেই,Bengali,35
LaBSE,সামনাসামনি,Bengali,23
LaBSE,সার কথা,Bengali,20
LaBSE,সারস্বত সমাজ,Bengali,13
LaBSE,সালতামামি,Bengali,37
LaBSE,সাষ্টাঙ্গ প্রণাম,Bengali,13
LaBSE,সিঁদুরে মেঘ,Bengali,43
LaBSE,সিংহচর্মাবৃত গর্ধভ,Bengali,19
LaBSE,সিংহভাগ,Bengali,26
LaBSE,সিংহাবলোকন,Bengali,31
LaBSE,সিংহাবলোকন ন্যায়,Bengali,44
LaBSE,সিটিয়াস অল্টিয়াস ফরটিয়াস,Bengali,34
LaBSE,সিদ্ধপুরুষ,Bengali,30
LaBSE,সিদ্ধহস্ত,Bengali,0
LaBSE,সিদ্ধির ঝুলি,Bengali,43
LaBSE,সিন্দুকের কাছে ধার করা,Bengali,8
LaBSE,সিন্ধুতে বিন্দু,Bengali,8
LaBSE,সীতার অগ্নিপরীক্ষা,Bengali,27
LaBSE,সীমা-পরিসীমা,Bengali,26
LaBSE,সুখ-তলা,Bengali,28
LaBSE,সুখে থাকতে ভূতে কিলায়,Bengali,8
LaBSE,সুখের কাঁটা,Bengali,28
LaBSE,সুখের পায়রা,Bengali,28
LaBSE,সুগ্রীব দোসর,Bengali,46
LaBSE,সুড়সুড় করে স্থানত্যাগ,Bengali,22
LaBSE,সুড়সুড়ি দেওয়া,Bengali,17
LaBSE,সুতা হারানো,Bengali,22
LaBSE,সুধা পান,Bengali,6
LaBSE,সুনসান,Bengali,26
LaBSE,সুন্দ-উপসুন্দের লড়াই,Bengali,34
