id,idiom_src,meaning_src,idiom_tgt,meaning_tgt,confidence,verified,lang_pair
3770,ছোটাছুটি,অতিশয় ব্যস্ততা বা আতঙ্কসূচক সহচরশব্দ,अँगारे बरसना,To be scorching hot; extreme heat of the sun.,HIGH,False,bn-hi
3771,ছোবল মারা,নখ/দাঁত দিয়ে বিদ্ধ করা,एक तीर से दो निशाने लगाना,To kill two birds with one stone; to solve two problems with a single action.,HIGH,False,bn-hi
3773,ছ্যাঁচড়,দেনা সহজে শোধ করতে চায় না এমন,कान का उल्लू होना,To be a foolish or naive person who is easily fooled.,HIGH,False,bn-hi
3774,ছ্যাঁচড়া,নীচপ্রকৃতির লোক,"शैतान का नाम लिया, शैतान हाजिर",Speak of the devil; the person you were just talking about suddenly appears.,HIGH,False,bn-hi
3776,ছ্যা ছ্যা করা,ধিক্কার জানানো; নিন্দা করা,छाती पीटना,To wail or lament loudly; to express intense grief.,HIGH,False,bn-hi
3777,ছ্যাবলা,লঘুপ্রকৃতি; বালকের মত চপল,मुँह न लगना,To not feel like eating; to have no appetite.,HIGH,False,bn-hi
3778,জগৎ,সমাজ; সমাজবদ্ধ লোক,फूट डालो और राज करो,To create dissension among people to maintain control.,HIGH,False,bn-hi
3779,জগৎ-সংসার,একার্থক যুগ্মশব্দ; মর্ত্যলোকের বৈষয়িক জীবন,थूक कर चाटना,To go back on one's word; to act disgracefully after vowing not to do something.,HIGH,False,bn-hi
3780,জগদ্দল,অতি গুরুভার পাথর/পাষাণ/শিলা; নড়ানো যায় না এমন দুস্কর,अंग-अंग फूले न समाना,To be overjoyed; extremely delighted.,HIGH,False,bn-hi
3782,জগন্নাথের আটকে বাঁধা,জগন্নাথের প্রসাদের জন্য যাত্রীপ্রতি বরাদ্ধ অর্থ,मुट्ठी गरम करना,To bribe someone; to give money to influence someone's actions.,HIGH,False,bn-hi
3783,জগাই-মাধাই,অন্তরঙ্গ বন্ধুদ্বয়,एक तीर से दो निशाने लगाना,To kill two birds with one stone; to solve two problems with a single action.,HIGH,False,bn-hi
3785,জগাখিচুড়ি পাকানো,কোন বিষয় জটিল করে তোলা; গোলমাল বাধানো; বিশৃঙখলা সৃষ্টি করা,नमक मिर्च लगाना,To exaggerate a small matter; to embellish a story to make it more dramatic.,HIGH,False,bn-hi
3786,জঙলা,সুন্দরবনের বাঘ,चौड़े बेंकर सोना,To be free from all worries; to be completely carefree.,HIGH,False,bn-hi
3787,জঞ্জাল,অবাঞ্ছিত বস্তু; আপদ; উৎপাত; উপদ্রব; ঠেলা; বালাই,आँखों का तारा,A beloved person or thing; apple of one's eye.,HIGH,False,bn-hi
3788,জট পাকানো,জটিলতা সৃষ্টি করা; তালগোল পাকিয়ে জটিলতা সৃষ্টি হওয়া,आग लगाना,To stir up trouble; to create chaos or instigate conflict.,HIGH,False,bn-hi
3789,জটিলা-কুটিলা,"কুটবুদ্ধিসম্পন্না, কুঁদুলী, বধূদের দোষ ধরতে নিপুণা; বধুগঞ্জনাকারী কলহপরায়ণা শাশুড়ী-ননদ",बूटी काढ़ना,To devise a cunning plan; to concoct a scheme.,HIGH,False,bn-hi
3790,জটেবুড়ি,শিশুদের ভয় দেখানোর জন্য কল্পিত জটাধারণী পিশাচী মূর্তি,एक तीर से दो निशाने लगाना,To kill two birds with one stone; to solve two problems with a single action.,HIGH,False,bn-hi
3791,জঠরজ্বালা,প্রবল ক্ষুধা; ক্ষুধার তাড়না,छाती पीटना,To wail or lament loudly; to express intense grief.,HIGH,False,bn-hi
3792,জঠরযন্ত্রণা,গর্ভধারণের ক্লেশ ও প্রসববেদনা,दिल पर पत्थर रखना,To suppress emotions and endure pain silently.,HIGH,False,bn-hi
3794,জড়পদার্থ,নিশ্চেষ্ট ব্যক্তি,"शैतान का नाम लिया, शैतान हाजिर",Speak of the devil; the person you were just talking about suddenly appears.,HIGH,False,bn-hi
3795,জড়পুত্তলি,"স্থবির, স্থূলবুদ্ধি ও জড়মনোভাবাপন্ন লোক",कान का उल्लू होना,To be a foolish or naive person who is easily fooled.,HIGH,False,bn-hi
3796,জড়ভরত,"অকর্মণ্য, নিস্ক্রিয়, নিরুদ্দম, জড়বুদ্ধিসম্পন্ন ব্যক্তি",अंधों में काना राजा,A person with limited ability appears impressive among those with even less ability.,HIGH,False,bn-hi
3797,জড়সড়,ভীত ও আড়ষ্ট,आँख चुराना,To hide out of shame; to avoid eye contact due to embarrassment or guilt.,HIGH,False,bn-hi
3798,জড়িপটি খাওয়া,চলতে চলতে পা জড়িয়ে যাওয়া,एक तीर से दो निशाने लगाना,To kill two birds with one stone; to solve two problems with a single action.,HIGH,False,bn-hi
3799,জড়িবুটি,গাছের শিকড় ও ছাল থেকে তৈরী টোটকা ওষুধের বড়ি,चौड़े बेंकर सोना,To be free from all worries; to be completely carefree.,HIGH,False,bn-hi
3800,জতুগৃহ,সহজদাহ্য ঘরবাড়ী; যেকোন সময় আগুন লেগে ধ্বংস হতে পারে এমন,जिसकी लाठी उसकी भैंस,Might is right; those with power can do as they please.,HIGH,False,bn-hi
3801,জনক-জননী-জননী,পিতামাতাদের জন্মদাত্রী জন্মভূমি-ধরিত্রী,टेड़ी खीर होना,A very difficult task; something that is extremely challenging to accomplish.,HIGH,False,bn-hi
3803,জনগণেশ,জনগণের অধিদেবতা,फूट डालो और राज करो,To create dissension among people to maintain control.,HIGH,False,bn-hi
